road_segment,datetime,average_speed
2,2019-12-24 06:19:26,41.5
2,2019-12-20 06:20:41,34.3
2,2019-12-06 06:21:05,33.6
2,2019-12-12 06:22:22,30.8
2,2019-12-24 06:22:30,31.5
2,2019-12-19 06:23:17,33.5
2,2019-12-04 06:24:18,28.3
2,2019-12-05 06:25:02,34.6
2,2019-12-28 06:25:19,26.8
2,2019-12-19 06:26:13,27.2
2,2019-12-11 06:27:35,33.8
2,2019-12-13 06:28:53,33.6
2,2019-12-06 06:29:27,32.8
2,2019-12-10 06:29:35,35.2
2,2019-12-01 06:29:38,28.3
2,2019-12-06 06:30:20,29.8
2,2019-12-22 06:30:22,26.3
2,2019-12-04 06:31:37,24.9
2,2019-12-03 06:32:22,31.1
2,2019-12-17 06:33:26,28.3
2,2019-12-16 06:34:05,37.0
2,2019-12-16 06:35:13,28.6
2,2019-12-01 06:35:24,30.3
2,2019-12-24 06:36:36,30.4
2,2019-12-26 06:36:44,28.3
2,2019-12-01 06:37:08,33.3
2,2019-12-25 06:37:47,30.0
2,2019-12-19 06:38:04,28.1
2,2019-12-25 06:39:09,22.7
2,2019-12-18 06:39:13,30.8
2,2019-12-31 06:41:33,27.9
2,2019-12-01 06:42:44,31.4
2,2019-12-21 06:43:45,32.1
2,2019-12-24 06:44:07,32.5
2,2019-12-17 06:44:48,24.5
2,2019-12-11 06:44:59,27.2
2,2019-12-31 06:45:05,29.3
2,2019-12-17 06:46:02,29.8
2,2019-12-23 06:46:36,27.0
2,2019-12-31 06:46:58,30.0
2,2019-12-15 06:47:14,29.2
2,2019-12-31 06:47:31,28.2
2,2019-12-20 06:47:51,27.6
2,2019-12-18 06:48:13,27.1
2,2019-12-06 06:48:32,29.2
2,2019-12-03 06:49:08,31.5
2,2019-12-25 06:49:13,37.6
2,2019-12-30 06:49:56,26.9
2,2019-12-30 06:49:56,26.4
2,2019-12-23 06:50:17,28.2
2,2019-12-28 06:50:18,25.2
2,2019-12-20 06:51:16,28.8
2,2019-12-26 06:51:25,27.1
2,2019-12-21 06:51:47,29.7
2,2019-12-14 06:52:56,31.0
2,2019-12-19 06:53:01,28.6
2,2019-12-12 06:53:21,28.4
2,2019-12-29 06:53:55,31.8
2,2019-12-31 06:54:33,29.8
2,2019-12-13 06:56:34,34.3
2,2019-12-19 06:56:54,37.2
2,2019-12-15 06:57:54,30.8
2,2019-12-26 06:59:06,30.8
2,2019-12-13 06:59:17,27.8
2,2019-12-26 07:00:18,27.5
2,2019-12-31 07:00:49,22.3
2,2019-12-09 07:00:56,26.6
2,2019-12-21 07:02:06,31.1
2,2019-12-23 07:03:02,26.1
2,2019-12-06 07:03:06,29.1
2,2019-12-12 07:05:41,27.7
2,2019-12-22 07:06:38,28.1
2,2019-12-18 07:06:48,29.3
2,2019-12-16 07:07:17,26.5
2,2019-12-04 07:07:20,29.9
2,2019-12-31 07:07:46,27.6
2,2019-12-22 07:07:49,29.2
2,2019-12-29 07:08:24,24.8
2,2019-12-11 07:09:46,29.1
2,2019-12-27 07:09:55,27.9
2,2019-12-26 07:10:54,24.6
2,2019-12-02 07:14:22,28.7
2,2019-12-17 07:19:44,24.7
2,2019-12-02 07:21:44,21.0
2,2019-12-16 07:22:43,26.5
2,2019-12-25 07:23:01,26.5
2,2019-12-16 07:24:52,24.2
2,2019-12-12 07:26:35,19.5
2,2019-12-01 07:27:10,24.7
2,2019-12-02 07:27:23,22.7
2,2019-12-05 07:28:12,31.3
2,2019-12-11 07:29:33,21.8
2,2019-12-22 07:30:11,22.8
2,2019-12-17 07:30:27,23.8
2,2019-12-15 07:30:33,29.7
2,2019-12-19 07:30:48,21.0
2,2019-12-13 07:31:04,22.9
2,2019-12-25 07:31:23,21.8
2,2019-12-30 07:33:05,24.5
2,2019-12-06 07:33:11,24.5
2,2019-12-30 07:34:23,23.4
2,2019-12-09 07:34:49,18.1
2,2019-12-01 07:36:07,19.7
2,2019-12-27 07:36:09,23.6
2,2019-12-29 07:37:07,25.6
2,2019-12-15 07:38:16,22.6
2,2019-12-16 07:38:29,24.1
2,2019-12-19 07:38:46,17.1
2,2019-12-02 07:39:03,33.3
2,2019-12-11 07:41:03,23.5
2,2019-12-30 07:42:35,25.8
2,2019-12-23 07:43:07,22.0
2,2019-12-15 07:44:02,23.9
2,2019-12-27 07:44:08,24.8
2,2019-12-26 07:47:47,22.1
2,2019-12-11 07:47:50,26.1
2,2019-12-12 07:47:50,25.7
2,2019-12-12 07:47:52,24.7
2,2019-12-27 07:48:32,24.5
2,2019-12-22 07:51:03,22.6
2,2019-12-22 07:51:05,21.2
2,2019-12-01 07:52:54,23.1
2,2019-12-28 07:54:44,24.1
2,2019-12-27 07:55:55,24.8
2,2019-12-19 07:56:02,23.0
2,2019-12-20 07:56:44,25.9
2,2019-12-27 07:57:58,26.3
2,2019-12-20 07:58:02,22.4
2,2019-12-14 08:01:16,20.0
2,2019-12-12 08:01:31,15.6
2,2019-12-04 08:03:01,18.3
2,2019-12-21 08:03:28,17.9
2,2019-12-24 08:06:52,14.8
2,2019-12-16 08:07:19,17.1
2,2019-12-31 08:07:48,19.3
2,2019-12-23 08:07:56,18.4
2,2019-12-27 08:08:25,16.1
2,2019-12-30 08:08:42,17.9
2,2019-12-19 08:09:01,16.3
2,2019-12-15 08:10:12,16.9
2,2019-12-23 08:10:25,19.0
2,2019-12-11 08:12:21,16.6
2,2019-12-20 08:13:21,15.8
2,2019-12-12 08:15:47,9.1
2,2019-12-09 08:16:08,13.6
2,2019-12-26 08:17:39,15.1
2,2019-12-20 08:17:51,7.9
2,2019-12-18 08:18:20,8.0
2,2019-12-31 08:19:08,7.4
2,2019-12-15 08:19:53,11.1
2,2019-12-01 08:20:13,9.0
2,2019-12-19 08:20:26,10.5
2,2019-12-03 08:21:07,13.6
2,2019-12-18 08:21:37,9.9
2,2019-12-10 08:21:41,12.0
2,2019-12-31 08:21:52,12.7
2,2019-12-20 08:22:02,9.3
2,2019-12-25 08:22:09,8.3
2,2019-12-27 08:23:26,9.0
2,2019-12-25 08:24:06,8.8
2,2019-12-05 08:26:43,9.8
2,2019-12-13 08:27:33,11.6
2,2019-12-28 08:27:59,9.7
2,2019-12-29 08:28:11,7.0
2,2019-12-13 08:28:19,8.1
2,2019-12-16 08:28:31,8.6
2,2019-12-12 08:28:43,8.4
2,2019-12-03 08:31:10,12.0
2,2019-12-23 08:32:24,9.5
2,2019-12-14 08:32:41,10.1
2,2019-12-05 08:33:04,8.2
2,2019-12-15 08:33:17,8.9
2,2019-12-24 08:33:17,9.7
2,2019-12-19 08:35:16,7.1
2,2019-12-15 08:35:51,9.4
2,2019-12-04 08:36:52,11.0
2,2019-12-26 08:38:26,7.7
2,2019-12-29 08:41:06,7.2
2,2019-12-30 08:41:28,7.0
2,2019-12-02 08:41:44,11.5
2,2019-12-18 08:42:00,7.1
2,2019-12-01 08:42:08,11.3
2,2019-12-27 08:43:54,7.1
2,2019-12-20 08:44:29,10.9
2,2019-12-16 08:44:49,12.9
2,2019-12-31 08:45:24,11.9
2,2019-12-21 08:45:49,11.0
2,2019-12-04 08:46:22,8.6
2,2019-12-15 08:47:13,13.1
2,2019-12-10 08:48:32,9.7
2,2019-12-24 08:48:41,7.3
2,2019-12-24 08:48:57,9.4
2,2019-12-15 08:52:00,15.4
2,2019-12-22 08:52:42,7.3
2,2019-12-27 08:55:32,8.6
2,2019-12-25 08:55:55,8.4
2,2019-12-05 08:56:38,7.9
2,2019-12-21 08:57:00,12.8
2,2019-12-16 08:57:37,9.2
2,2019-12-20 08:57:49,13.6
2,2019-12-31 08:58:45,13.3
2,2019-12-13 09:00:17,7.9
2,2019-12-18 09:00:31,13.5
2,2019-12-30 09:00:40,12.3
2,2019-12-28 09:00:43,9.6
2,2019-12-03 09:02:54,11.7
2,2019-12-19 09:04:07,10.0
2,2019-12-02 09:09:57,9.6
2,2019-12-12 09:10:35,9.1
2,2019-12-22 09:11:47,7.3
2,2019-12-08 09:14:27,8.1
2,2019-12-16 09:15:16,8.7
2,2019-12-22 09:16:20,11.4
2,2019-12-13 09:17:42,8.4
2,2019-12-28 09:18:57,9.6
2,2019-12-30 09:20:16,13.8
2,2019-12-18 09:20:23,10.5
2,2019-12-20 09:21:09,7.6
2,2019-12-22 09:21:31,13.4
2,2019-12-02 09:23:08,8.9
2,2019-12-13 09:23:27,12.3
2,2019-12-16 09:23:59,10.9
2,2019-12-26 09:25:00,13.1
2,2019-12-26 09:25:02,9.6
2,2019-12-12 09:25:03,10.7
2,2019-12-16 09:25:52,9.8
2,2019-12-19 09:26:23,12.6
2,2019-12-15 09:26:44,13.8
2,2019-12-16 09:27:15,8.5
2,2019-12-31 09:27:16,8.9
2,2019-12-02 09:27:19,9.2
2,2019-12-04 09:27:30,7.9
2,2019-12-05 09:28:07,10.0
2,2019-12-19 09:29:40,11.7
2,2019-12-17 09:30:58,9.1
2,2019-12-09 09:31:11,9.4
2,2019-12-30 09:32:49,10.4
2,2019-12-12 09:33:04,9.5
2,2019-12-02 09:33:23,6.8
2,2019-12-08 09:35:42,7.9
2,2019-12-24 09:35:42,8.6
2,2019-12-06 09:36:24,11.8
2,2019-12-05 09:36:49,9.3
2,2019-12-16 09:37:05,11.2
2,2019-12-22 09:37:09,11.2
2,2019-12-24 09:37:19,11.7
2,2019-12-09 09:38:05,11.4
2,2019-12-18 09:38:45,10.6
2,2019-12-29 09:39:29,7.6
2,2019-12-13 09:39:51,10.1
2,2019-12-17 09:40:02,7.6
2,2019-12-31 09:40:38,7.0
2,2019-12-01 09:40:39,9.8
2,2019-12-30 09:40:44,11.6
2,2019-12-23 09:41:02,9.2
2,2019-12-25 09:41:03,11.0
2,2019-12-20 09:41:19,8.4
2,2019-12-02 09:41:23,11.4
2,2019-12-05 09:41:26,11.1
2,2019-12-29 09:42:42,9.4
2,2019-12-24 09:42:44,7.8
2,2019-12-04 09:43:10,11.7
2,2019-12-22 09:43:15,9.2
2,2019-12-15 09:43:20,10.9
2,2019-12-23 09:43:31,8.9
2,2019-12-05 09:43:36,10.4
2,2019-12-02 09:44:10,11.2
2,2019-12-12 09:44:11,9.6
2,2019-12-06 09:44:17,7.8
2,2019-12-02 09:44:25,8.1
2,2019-12-20 09:44:38,10.4
2,2019-12-04 09:44:40,7.7
2,2019-12-30 09:44:46,7.3
2,2019-12-31 09:44:50,8.8
2,2019-12-21 09:45:22,10.1
2,2019-12-30 09:45:32,10.0
2,2019-12-26 09:45:40,11.8
2,2019-12-29 09:45:41,8.7
2,2019-12-18 09:45:42,9.9
2,2019-12-19 09:45:51,9.4
2,2019-12-25 09:46:33,10.8
2,2019-12-18 09:46:34,10.1
2,2019-12-27 09:46:49,11.3
2,2019-12-10 09:47:00,10.9
2,2019-12-12 09:48:50,10.6
2,2019-12-23 09:48:54,10.5
2,2019-12-17 09:49:38,10.3
2,2019-12-16 09:49:39,11.5
2,2019-12-08 09:50:15,9.5
2,2019-12-11 09:50:33,11.9
2,2019-12-10 09:50:42,8.5
2,2019-12-12 09:51:06,9.7
2,2019-12-11 09:51:20,10.3
2,2019-12-04 09:51:53,8.1
2,2019-12-05 09:52:09,7.7
2,2019-12-11 09:53:21,7.3
2,2019-12-06 09:53:35,9.9
2,2019-12-30 09:53:59,7.8
2,2019-12-22 09:54:06,11.7
2,2019-12-24 09:54:23,7.5
2,2019-12-02 09:54:54,9.8
2,2019-12-30 09:55:01,7.8
2,2019-12-05 09:55:52,10.0
2,2019-12-10 09:55:55,11.6
2,2019-12-18 09:55:59,7.8
2,2019-12-09 09:56:04,9.2
2,2019-12-05 09:56:31,9.0
2,2019-12-25 09:57:01,7.6
2,2019-12-23 09:57:12,7.5
2,2019-12-19 09:57:14,11.9
2,2019-12-13 09:57:27,9.0
2,2019-12-31 09:57:49,11.3
2,2019-12-08 09:57:51,11.2
2,2019-12-04 09:58:53,11.1
2,2019-12-02 09:59:20,11.4
2,2019-12-06 09:59:30,7.1
2,2019-12-02 09:59:58,9.6
2,2019-12-16 10:00:30,10.5
2,2019-12-04 10:00:36,11.4
2,2019-12-22 10:01:01,8.9
2,2019-12-12 10:01:14,7.2
2,2019-12-19 10:01:26,11.0
2,2019-12-20 10:01:38,9.8
2,2019-12-26 10:02:28,9.9
2,2019-12-13 10:02:30,7.3
2,2019-12-29 10:03:16,7.4
2,2019-12-31 10:04:51,8.7
2,2019-12-04 10:04:53,10.3
2,2019-12-17 10:05:52,10.1
2,2019-12-20 10:06:13,7.4
2,2019-12-17 10:06:14,7.8
2,2019-12-25 10:06:47,10.3
2,2019-12-27 10:07:17,9.4
2,2019-12-09 10:07:26,9.5
2,2019-12-18 10:07:40,8.1
2,2019-12-29 10:08:25,11.6
2,2019-12-05 10:08:36,11.2
2,2019-12-19 10:08:37,8.7
2,2019-12-17 10:09:00,8.2
2,2019-12-12 10:09:02,8.5
2,2019-12-30 10:09:04,8.6
2,2019-12-31 10:09:31,9.1
2,2019-12-30 10:09:32,8.1
2,2019-12-24 10:09:38,9.5
2,2019-12-13 10:09:51,11.9
2,2019-12-22 10:10:00,7.6
2,2019-12-22 10:10:09,10.8
2,2019-12-16 10:10:21,7.5
2,2019-12-31 10:10:59,10.2
2,2019-12-11 10:11:07,11.7
2,2019-12-08 10:11:48,7.8
2,2019-12-23 10:12:07,9.6
2,2019-12-13 10:13:40,10.1
2,2019-12-27 10:14:38,7.8
2,2019-12-11 10:15:15,7.0
2,2019-12-18 10:16:26,7.3
2,2019-12-20 10:17:51,11.2
2,2019-12-27 10:18:04,11.7
2,2019-12-09 10:18:20,7.7
2,2019-12-27 10:20:42,10.9
2,2019-12-30 10:21:32,8.6
2,2019-12-29 10:22:09,9.6
2,2019-12-24 10:22:21,7.2
2,2019-12-12 10:23:26,10.5
2,2019-12-05 10:25:59,7.8
2,2019-12-01 10:28:32,9.4
2,2019-12-23 10:32:07,7.5
2,2019-12-19 10:33:50,8.2
2,2019-12-18 10:34:37,7.7
2,2019-12-27 10:37:58,8.0
2,2019-12-28 10:42:37,8.2
2,2019-12-30 10:43:13,10.2
2,2019-12-30 10:43:24,7.2
2,2019-12-26 10:45:40,8.5
2,2019-12-13 10:46:52,9.0
2,2019-12-26 10:47:01,10.1
2,2019-12-07 10:47:18,13.5
2,2019-12-02 10:47:48,9.7
2,2019-12-24 10:48:20,8.5
2,2019-12-29 10:50:36,9.3
2,2019-12-12 10:51:31,9.6
2,2019-12-25 10:51:32,9.0
2,2019-12-25 10:53:23,8.2
2,2019-12-19 10:56:51,9.5
2,2019-12-04 10:57:14,8.1
2,2019-12-05 10:57:21,8.5
2,2019-12-11 10:58:30,8.4
2,2019-12-09 10:59:07,7.5
2,2019-12-24 10:59:50,8.0
2,2019-12-20 11:00:38,9.9
2,2019-12-06 11:01:01,9.8
2,2019-12-31 11:01:08,11.9
2,2019-12-27 11:03:43,8.9
2,2019-12-15 11:04:31,9.5
2,2019-12-11 11:04:39,7.3
2,2019-12-27 11:05:54,9.7
2,2019-12-29 11:06:04,7.3
2,2019-12-25 11:06:13,11.0
2,2019-12-18 11:06:27,11.0
2,2019-12-13 11:07:58,9.4
2,2019-12-28 11:09:12,8.4
2,2019-12-18 11:10:12,7.5
2,2019-12-11 11:14:57,7.6
2,2019-12-21 11:18:02,7.7
2,2019-12-02 11:18:14,9.0
2,2019-12-15 11:20:56,7.6
2,2019-12-31 11:22:19,7.2
2,2019-12-17 11:23:34,9.8
2,2019-12-02 11:24:14,9.0
2,2019-12-30 11:24:28,10.9
2,2019-12-23 11:24:49,9.5
2,2019-12-12 11:26:59,12.2
2,2019-12-30 11:27:55,15.8
2,2019-12-22 11:28:24,11.0
2,2019-12-29 11:29:30,10.2
2,2019-12-20 11:29:46,13.7
2,2019-12-06 11:31:06,6.1
2,2019-12-13 11:31:36,5.5
2,2019-12-20 11:34:14,10.9
2,2019-12-30 11:35:06,7.9
2,2019-12-12 11:35:09,5.5
2,2019-12-30 11:35:15,8.5
2,2019-12-24 11:35:36,8.2
2,2019-12-27 11:36:23,9.5
2,2019-12-24 11:37:10,6.0
2,2019-12-09 11:39:46,13.4
2,2019-12-11 11:42:12,10.0
2,2019-12-30 11:44:09,8.3
2,2019-12-31 11:44:24,10.5
2,2019-12-16 11:44:43,11.7
2,2019-12-11 11:45:25,9.4
2,2019-12-28 11:46:22,15.9
2,2019-12-24 11:50:25,9.8
2,2019-12-22 11:51:45,8.0
2,2019-12-29 11:51:55,11.0
2,2019-12-04 11:54:00,12.0
2,2019-12-11 11:55:17,11.2
2,2019-12-21 11:56:59,11.8
2,2019-12-26 11:57:31,10.4
2,2019-12-13 11:58:46,7.8
2,2019-12-15 11:59:18,9.3
2,2019-12-11 12:01:06,11.3
2,2019-12-19 12:01:37,9.4
2,2019-12-23 12:01:38,12.1
2,2019-12-20 12:01:42,15.0
2,2019-12-17 12:02:53,7.4
2,2019-12-29 12:03:17,8.9
2,2019-12-15 12:03:34,9.8
2,2019-12-21 12:04:37,11.1
2,2019-12-18 12:07:08,9.0
2,2019-12-24 12:07:37,10.6
2,2019-12-05 12:07:49,13.5
2,2019-12-02 12:08:20,8.8
2,2019-12-25 12:08:54,9.5
2,2019-12-12 12:09:18,12.4
2,2019-12-22 12:10:01,10.9
2,2019-12-01 12:10:23,11.0
2,2019-12-13 12:10:26,10.9
2,2019-12-12 12:10:44,11.3
2,2019-12-22 12:11:11,10.7
2,2019-12-27 12:12:19,15.6
2,2019-12-11 12:13:10,12.0
2,2019-12-30 12:13:15,10.8
2,2019-12-10 12:13:17,12.2
2,2019-12-17 12:13:31,9.0
2,2019-12-02 12:13:49,14.7
2,2019-12-17 12:14:43,8.6
2,2019-12-27 12:14:55,11.8
2,2019-12-29 12:17:08,11.0
2,2019-12-20 12:17:40,9.4
2,2019-12-16 12:25:05,10.0
2,2019-12-18 12:30:13,21.3
2,2019-12-31 12:30:23,19.6
2,2019-12-26 12:30:50,16.4
2,2019-12-24 12:35:06,17.5
2,2019-12-19 12:37:54,19.2
2,2019-12-17 12:38:55,15.6
2,2019-12-13 12:39:37,16.7
2,2019-12-22 12:39:58,16.7
2,2019-12-30 12:40:07,18.5
2,2019-12-16 12:40:19,20.1
2,2019-12-06 12:40:36,18.3
2,2019-12-23 12:42:59,17.0
2,2019-12-09 12:44:16,17.4
2,2019-12-09 12:48:30,18.6
2,2019-12-21 12:48:47,21.8
2,2019-12-24 12:52:11,22.4
2,2019-12-08 12:53:12,18.6
2,2019-12-02 12:54:51,17.5
2,2019-12-05 12:58:23,16.9
2,2019-12-03 13:01:07,16.5
2,2019-12-10 13:02:10,17.1
2,2019-12-05 13:03:18,17.8
2,2019-12-10 13:04:19,19.9
2,2019-12-22 13:04:43,15.5
2,2019-12-28 13:04:48,19.4
2,2019-12-11 13:04:51,17.5
2,2019-12-06 13:04:59,19.8
2,2019-12-11 13:06:25,17.8
2,2019-12-04 13:07:05,18.2
2,2019-12-25 13:07:27,15.5
2,2019-12-24 13:07:40,16.9
2,2019-12-03 13:07:54,16.1
2,2019-12-21 13:10:43,14.0
2,2019-12-28 13:11:17,19.6
2,2019-12-18 13:12:05,21.7
2,2019-12-13 13:13:16,15.6
2,2019-12-08 13:13:25,17.1
2,2019-12-27 13:13:26,15.6
2,2019-12-27 13:13:34,21.6
2,2019-12-12 13:14:05,19.4
2,2019-12-27 13:15:27,19.1
2,2019-12-12 13:16:45,23.5
2,2019-12-02 13:17:16,18.0
2,2019-12-15 13:18:38,18.1
2,2019-12-19 13:19:27,15.4
2,2019-12-26 13:20:41,20.1
2,2019-12-09 13:21:43,15.5
2,2019-12-20 13:22:19,22.7
2,2019-12-31 13:22:47,17.7
2,2019-12-27 13:30:12,19.1
2,2019-12-23 13:30:51,20.1
2,2019-12-30 13:33:54,18.2
2,2019-12-27 13:35:33,17.4
2,2019-12-10 13:41:55,17.9
2,2019-12-27 13:42:13,17.6
2,2019-12-06 13:42:33,28.0
2,2019-12-26 13:42:34,27.6
2,2019-12-30 13:42:35,19.6
2,2019-12-04 13:43:12,13.8
2,2019-12-23 13:43:36,17.6
2,2019-12-31 13:43:48,16.7
2,2019-12-11 13:44:46,24.3
2,2019-12-19 13:44:50,17.8
2,2019-12-12 13:45:09,17.3
2,2019-12-24 13:45:21,19.6
2,2019-12-05 13:45:28,19.8
2,2019-12-03 13:46:17,23.5
2,2019-12-13 13:46:18,17.7
2,2019-12-09 13:46:57,26.6
2,2019-12-02 13:47:39,17.3
2,2019-12-25 13:51:07,20.3
2,2019-12-21 13:51:21,19.6
2,2019-12-31 13:52:54,25.2
2,2019-12-13 13:56:08,21.8
2,2019-12-29 13:57:39,27.7
2,2019-12-03 14:00:08,20.4
2,2019-12-15 14:00:11,16.7
2,2019-12-20 14:01:01,21.1
2,2019-12-14 14:05:39,20.8
2,2019-12-20 14:08:35,20.6
2,2019-12-22 14:14:25,21.0
2,2019-12-08 14:17:31,13.9
2,2019-12-31 14:20:42,20.6
2,2019-12-26 14:21:50,25.4
2,2019-12-30 14:23:30,23.8
2,2019-12-26 14:29:15,22.7
2,2019-12-25 14:29:44,19.7
2,2019-12-16 14:31:15,21.3
2,2019-12-04 14:32:00,19.1
2,2019-12-06 14:34:12,17.6
2,2019-12-19 14:36:24,22.1
2,2019-12-13 14:41:18,25.4
2,2019-12-04 14:42:47,23.1
2,2019-12-09 14:43:08,20.9
2,2019-12-31 14:43:25,21.0
2,2019-12-29 14:43:35,22.6
2,2019-12-18 14:46:18,17.5
2,2019-12-17 14:54:57,14.0
2,2019-12-01 14:56:48,12.4
2,2019-12-28 14:58:27,19.2
2,2019-12-05 15:00:04,12.4
2,2019-12-26 15:03:30,14.0
2,2019-12-14 15:08:23,20.5
2,2019-12-29 15:10:39,17.9
2,2019-12-12 15:12:21,17.4
2,2019-12-30 15:18:43,17.0
2,2019-12-21 15:20:17,21.5
2,2019-12-20 15:22:34,16.8
2,2019-12-21 15:23:35,18.8
2,2019-12-24 15:23:44,20.2
2,2019-12-23 15:26:55,22.3
2,2019-12-15 15:33:04,22.4
2,2019-12-29 15:40:33,20.1
2,2019-12-30 15:40:46,8.9
2,2019-12-10 15:42:16,16.2
2,2019-12-25 15:43:29,9.0
2,2019-12-26 15:44:18,10.6
2,2019-12-03 15:44:19,12.4
2,2019-12-06 15:45:38,26.1
2,2019-12-19 15:48:15,18.4
2,2019-12-04 15:48:32,18.8
2,2019-12-20 15:48:56,18.5
2,2019-12-27 15:50:00,23.8
2,2019-12-17 15:53:59,15.8
