road_segment,datetime,average_speed
7,2019-12-06 09:57:51,18.9
7,2019-12-24 09:57:59,21.2
7,2019-12-11 09:58:45,25.1
7,2019-12-30 10:00:36,20.3
7,2019-12-19 10:00:39,22.0
7,2019-12-23 10:01:54,19.5
7,2019-12-22 10:02:15,17.7
7,2019-12-18 10:03:05,20.0
7,2019-12-06 10:03:07,20.7
7,2019-12-09 10:03:13,23.9
7,2019-12-29 10:04:06,19.0
7,2019-12-01 10:04:36,19.0
7,2019-12-27 10:05:05,23.1
7,2019-12-16 10:06:28,19.9
7,2019-12-04 10:06:40,17.6
7,2019-12-27 10:06:53,24.2
7,2019-12-25 10:07:45,21.2
7,2019-12-27 10:08:52,17.4
7,2019-12-11 10:08:55,18.8
7,2019-12-13 10:10:25,20.4
7,2019-12-02 10:10:38,21.0
7,2019-12-08 10:11:10,20.4
7,2019-12-19 10:12:46,21.1
7,2019-12-27 10:16:14,23.0
7,2019-12-05 10:22:32,21.1
7,2019-12-26 10:23:22,21.9
7,2019-12-18 10:27:14,21.4
7,2019-12-08 10:29:36,21.2
7,2019-12-29 10:33:59,21.5
7,2019-12-24 10:34:14,22.5
7,2019-12-01 10:39:36,19.7
7,2019-12-18 10:41:04,26.0
7,2019-12-27 10:43:25,21.9
7,2019-12-10 10:44:12,27.2
7,2019-12-06 10:54:44,19.9
7,2019-12-20 10:58:11,22.0
7,2019-12-27 10:59:58,29.4
7,2019-12-23 11:01:54,19.2
7,2019-12-16 11:01:56,25.2
7,2019-12-29 11:02:30,23.7
7,2019-12-26 11:05:00,24.3
7,2019-12-26 11:06:22,27.4
7,2019-12-15 11:06:52,17.7
7,2019-12-30 11:09:24,22.9
7,2019-12-25 11:10:00,27.0
7,2019-12-01 11:10:01,17.5
7,2019-12-26 11:11:53,21.8
7,2019-12-11 11:11:56,18.1
7,2019-12-01 11:12:17,24.7
7,2019-12-17 11:13:23,19.6
7,2019-12-20 11:13:29,22.1
7,2019-12-04 11:14:15,22.0
7,2019-12-26 11:15:14,21.1
7,2019-12-29 11:15:57,19.4
7,2019-12-31 11:16:45,20.1
7,2019-12-24 11:18:51,19.3
7,2019-12-18 11:19:47,26.6
7,2019-12-05 11:21:26,18.3
7,2019-12-06 11:22:15,23.4
7,2019-12-26 11:23:10,22.7
7,2019-12-12 11:24:25,26.4
7,2019-12-19 11:25:34,30.3
7,2019-12-11 11:26:28,29.6
7,2019-12-31 11:30:16,30.1
7,2019-12-02 11:30:26,24.1
7,2019-12-23 11:30:34,23.8
7,2019-12-08 11:30:59,30.4
7,2019-12-27 11:32:15,26.8
7,2019-12-01 11:32:40,28.1
7,2019-12-31 11:33:47,23.8
7,2019-12-09 11:34:38,25.7
7,2019-12-30 11:38:22,23.8
7,2019-12-05 11:40:30,25.8
7,2019-12-13 11:42:23,25.9
7,2019-12-16 11:43:06,26.8
7,2019-12-19 11:44:32,23.4
7,2019-12-23 11:44:43,21.2
7,2019-12-27 11:45:20,30.8
7,2019-12-24 11:50:03,24.2
7,2019-12-22 11:50:21,27.4
7,2019-12-02 11:53:17,25.2
7,2019-12-05 11:55:28,27.1
7,2019-12-29 11:56:23,21.0
7,2019-12-13 11:56:29,18.2
7,2019-12-30 11:56:55,23.0
7,2019-12-05 11:56:57,26.3
7,2019-12-31 11:58:58,23.7
7,2019-12-24 12:00:29,28.3
7,2019-12-31 12:07:13,27.4
7,2019-12-11 12:10:33,20.2
7,2019-12-04 12:12:07,19.5
7,2019-12-09 12:12:32,25.7
7,2019-12-25 12:14:11,32.4
7,2019-12-08 12:16:50,28.1
7,2019-12-26 12:18:15,28.7
7,2019-12-26 12:20:14,19.8
7,2019-12-05 12:22:59,28.9
7,2019-12-17 12:23:23,29.8
7,2019-12-24 12:24:54,28.6
7,2019-12-19 12:25:03,27.4
7,2019-12-30 12:25:49,22.5
7,2019-12-30 12:27:05,27.3
7,2019-12-10 12:30:32,37.3
7,2019-12-24 12:31:51,38.4
7,2019-12-12 12:32:09,35.6
7,2019-12-18 12:32:57,37.5
7,2019-12-08 12:34:39,35.7
7,2019-12-08 12:38:44,25.9
7,2019-12-04 12:40:53,31.9
7,2019-12-19 12:44:08,23.4
7,2019-12-22 12:45:02,34.5
7,2019-12-09 12:45:40,32.3
7,2019-12-16 12:48:53,27.3
7,2019-12-16 12:49:55,32.3
7,2019-12-08 12:55:05,35.0
7,2019-12-24 12:56:24,26.2
7,2019-12-10 12:57:48,26.6
7,2019-12-15 12:58:08,35.8
7,2019-12-03 13:00:54,26.2
7,2019-12-11 13:07:25,24.2
7,2019-12-03 13:07:55,34.1
7,2019-12-12 13:13:31,26.5
7,2019-12-09 13:19:32,30.7
7,2019-12-18 13:19:43,26.3
7,2019-12-26 13:23:15,36.7
7,2019-12-04 13:26:44,23.7
7,2019-12-09 13:30:39,28.3
7,2019-12-22 13:40:02,31.8
7,2019-12-13 13:41:24,29.1
7,2019-12-18 13:44:39,34.7
7,2019-12-29 13:47:41,27.9
7,2019-12-24 14:04:51,33.5
7,2019-12-30 14:06:48,33.0
7,2019-12-13 14:23:25,36.0
7,2019-12-09 14:43:25,32.1
7,2019-12-07 15:02:59,23.9
7,2019-12-20 16:01:27,24.6
