road_segment,datetime,average_speed
0,2019-12-22 05:10:43,41.3
0,2019-12-31 05:11:10,39.0
0,2019-12-27 05:11:18,38.2
0,2019-12-23 05:11:26,42.1
0,2019-12-12 05:11:36,40.5
0,2019-12-15 05:11:46,47.7
0,2019-12-02 05:12:12,45.3
0,2019-12-08 05:12:15,41.6
0,2019-12-17 05:12:22,42.5
0,2019-12-01 05:12:29,43.8
0,2019-12-20 05:13:07,37.9
0,2019-12-26 05:13:19,54.2
0,2019-12-03 05:13:34,37.8
0,2019-12-11 05:13:36,43.4
0,2019-12-10 05:14:33,39.7
0,2019-12-11 05:14:53,40.0
0,2019-12-20 05:15:01,36.7
0,2019-12-15 05:15:17,40.4
0,2019-12-05 05:15:32,41.9
0,2019-12-19 05:15:44,39.0
0,2019-12-05 05:15:52,42.2
0,2019-12-11 05:16:18,43.9
0,2019-12-20 05:16:25,39.9
0,2019-12-11 05:16:38,42.7
0,2019-12-31 05:17:04,37.4
0,2019-12-04 05:17:07,40.0
0,2019-12-04 05:17:29,41.5
0,2019-12-05 05:17:59,41.7
0,2019-12-06 05:18:21,39.7
0,2019-12-08 05:18:44,41.4
0,2019-12-30 05:18:48,39.3
0,2019-12-11 05:19:02,40.7
0,2019-12-08 05:19:04,39.4
0,2019-12-02 05:19:09,42.4
0,2019-12-20 05:19:20,33.3
0,2019-12-06 05:20:38,41.5
0,2019-12-16 05:21:20,38.0
0,2019-12-11 05:21:46,38.5
0,2019-12-11 05:22:00,38.0
0,2019-12-26 05:22:04,44.3
0,2019-12-22 05:22:08,39.7
0,2019-12-05 05:22:15,35.7
0,2019-12-08 05:22:20,42.8
0,2019-12-16 05:22:25,42.7
0,2019-12-29 05:22:32,36.1
0,2019-12-05 05:23:00,41.6
0,2019-12-12 05:23:07,41.7
0,2019-12-16 05:23:20,41.8
0,2019-12-11 05:23:23,39.2
0,2019-12-18 05:23:28,39.0
0,2019-12-20 05:23:49,37.2
0,2019-12-13 05:23:57,39.0
0,2019-12-27 05:24:06,42.3
0,2019-12-18 05:24:12,39.7
0,2019-12-10 05:24:26,43.1
0,2019-12-09 05:24:29,38.9
0,2019-12-18 05:24:29,40.0
0,2019-12-05 05:24:47,47.1
0,2019-12-26 05:25:02,44.2
0,2019-12-06 05:25:18,39.9
0,2019-12-11 05:25:22,41.0
0,2019-12-18 05:25:44,42.4
0,2019-12-25 05:26:11,41.0
0,2019-12-31 05:26:54,45.2
0,2019-12-06 05:27:03,45.6
0,2019-12-18 05:27:18,40.6
0,2019-12-21 05:27:32,41.7
0,2019-12-03 05:27:57,40.7
0,2019-12-21 05:28:27,40.1
0,2019-12-23 05:28:33,40.9
0,2019-12-09 05:28:58,41.1
0,2019-12-27 05:29:14,39.3
0,2019-12-04 05:29:15,47.5
0,2019-12-15 05:29:15,37.8
0,2019-12-18 05:29:16,40.1
0,2019-12-30 05:29:26,46.2
0,2019-12-11 05:29:42,39.0
0,2019-12-23 05:29:57,40.2
0,2019-12-17 05:30:05,43.3
0,2019-12-08 05:30:19,38.2
0,2019-12-20 05:30:34,38.6
0,2019-12-23 05:30:39,40.2
0,2019-12-05 05:30:46,40.7
0,2019-12-10 05:30:47,39.6
0,2019-12-17 05:30:55,41.0
0,2019-12-25 05:30:55,40.9
0,2019-12-16 05:31:14,45.8
0,2019-12-10 05:31:25,40.5
0,2019-12-01 05:31:57,40.0
0,2019-12-12 05:32:14,38.5
0,2019-12-16 05:32:23,37.8
0,2019-12-20 05:33:04,39.3
0,2019-12-03 05:33:08,39.3
0,2019-12-18 05:33:21,40.1
0,2019-12-05 05:33:28,43.1
0,2019-12-08 05:33:31,42.2
0,2019-12-05 05:33:36,46.0
0,2019-12-05 05:33:38,41.7
0,2019-12-23 05:34:16,39.5
0,2019-12-22 05:34:37,39.3
0,2019-12-04 05:35:40,41.0
0,2019-12-10 05:36:20,42.6
0,2019-12-23 05:36:56,41.4
0,2019-12-10 05:37:52,42.7
0,2019-12-09 05:37:55,39.1
0,2019-12-05 05:38:15,37.6
0,2019-12-11 05:38:29,45.1
0,2019-12-19 05:38:32,45.2
0,2019-12-05 05:38:41,40.8
0,2019-12-25 05:39:26,40.3
0,2019-12-03 05:39:31,43.1
0,2019-12-03 05:40:16,40.2
0,2019-12-18 05:40:18,39.6
0,2019-12-03 05:40:24,36.6
0,2019-12-17 05:41:16,40.7
0,2019-12-18 05:41:36,38.6
0,2019-12-24 05:41:37,40.8
0,2019-12-24 05:42:21,41.8
0,2019-12-18 05:42:28,43.6
0,2019-12-22 05:42:32,35.6
0,2019-12-02 05:43:09,40.3
0,2019-12-09 05:43:16,40.7
0,2019-12-06 05:43:34,43.3
0,2019-12-29 05:43:41,40.0
0,2019-12-05 05:43:50,38.6
0,2019-12-02 05:43:57,42.0
0,2019-12-13 05:44:32,42.2
0,2019-12-03 05:44:35,40.3
0,2019-12-30 05:44:48,38.6
0,2019-12-03 05:45:46,38.4
0,2019-12-25 05:46:06,45.2
0,2019-12-01 05:46:47,53.6
0,2019-12-10 05:47:03,46.8
0,2019-12-31 05:47:23,46.5
0,2019-12-12 05:47:40,45.3
0,2019-12-05 05:47:57,38.4
0,2019-12-18 05:48:05,39.1
0,2019-12-30 05:49:08,41.1
0,2019-12-13 05:50:01,37.2
0,2019-12-12 05:50:22,42.2
0,2019-12-23 05:50:27,39.3
0,2019-12-27 05:50:29,38.5
0,2019-12-18 05:50:39,40.0
0,2019-12-28 05:51:04,45.7
0,2019-12-08 05:51:16,40.2
0,2019-12-17 05:51:33,38.5
0,2019-12-17 05:52:18,41.0
0,2019-12-05 05:52:50,38.0
0,2019-12-06 05:53:00,44.6
0,2019-12-09 05:53:10,41.6
0,2019-12-27 05:54:23,37.4
0,2019-12-04 05:54:28,38.3
0,2019-12-15 05:54:42,45.3
0,2019-12-22 05:54:43,38.4
0,2019-12-24 05:54:58,42.2
0,2019-12-27 05:55:50,41.2
0,2019-12-12 05:56:04,44.0
0,2019-12-09 05:56:08,43.5
0,2019-12-04 05:56:18,43.9
0,2019-12-06 05:56:23,42.3
0,2019-12-11 05:56:30,38.5
0,2019-12-24 05:56:40,44.0
0,2019-12-27 05:57:12,39.9
0,2019-12-02 05:57:42,40.7
0,2019-12-18 05:58:27,40.0
0,2019-12-03 05:59:17,40.8
0,2019-12-01 05:59:23,40.8
0,2019-12-10 05:59:35,47.6
0,2019-12-16 05:59:50,41.9
0,2019-12-02 05:59:51,42.1
0,2019-12-08 05:59:53,45.4
0,2019-12-13 05:59:55,46.4
0,2019-12-02 06:00:31,38.7
0,2019-12-30 06:01:00,42.0
0,2019-12-02 06:01:04,38.0
0,2019-12-12 06:01:21,41.1
0,2019-12-08 06:01:29,40.5
0,2019-12-09 06:02:25,39.8
0,2019-12-22 06:02:25,41.3
0,2019-12-03 06:02:47,37.7
0,2019-12-23 06:03:00,43.4
0,2019-12-13 06:03:29,41.4
0,2019-12-30 06:03:53,43.0
0,2019-12-03 06:04:20,38.9
0,2019-12-13 06:04:28,40.4
0,2019-12-12 06:04:54,38.2
0,2019-12-01 06:04:57,42.6
0,2019-12-30 06:05:25,47.8
0,2019-12-11 06:05:32,41.2
0,2019-12-26 06:06:05,44.5
0,2019-12-23 06:06:06,38.3
0,2019-12-12 06:06:43,42.1
0,2019-12-08 06:07:21,36.4
0,2019-12-04 06:07:23,37.5
0,2019-12-10 06:07:39,44.2
0,2019-12-18 06:07:48,36.4
0,2019-12-30 06:08:05,39.3
0,2019-12-22 06:08:09,37.1
0,2019-12-21 06:09:17,48.8
0,2019-12-05 06:09:25,40.6
0,2019-12-10 06:09:27,46.9
0,2019-12-08 06:09:43,39.7
0,2019-12-25 06:09:43,41.8
0,2019-12-01 06:09:53,39.1
0,2019-12-07 06:10:10,39.8
0,2019-12-01 06:10:27,40.9
0,2019-12-04 06:10:49,37.1
0,2019-12-13 06:11:02,41.2
0,2019-12-31 06:11:29,36.1
0,2019-12-01 06:11:32,40.9
0,2019-12-06 06:11:51,41.6
0,2019-12-09 06:11:53,39.3
0,2019-12-29 06:12:18,39.1
0,2019-12-13 06:12:28,39.5
0,2019-12-26 06:12:29,43.4
0,2019-12-27 06:13:02,44.8
0,2019-12-09 06:13:05,40.4
0,2019-12-27 06:13:32,39.4
0,2019-12-25 06:13:33,40.6
0,2019-12-29 06:13:37,40.8
0,2019-12-30 06:13:39,45.2
0,2019-12-04 06:13:44,38.2
0,2019-12-03 06:13:47,37.4
0,2019-12-19 06:14:03,39.8
0,2019-12-05 06:14:05,40.3
0,2019-12-03 06:14:09,40.6
0,2019-12-18 06:14:14,41.3
0,2019-12-13 06:14:16,44.1
0,2019-12-16 06:14:28,39.5
0,2019-12-19 06:14:28,38.8
0,2019-12-13 06:14:32,39.7
0,2019-12-12 06:14:54,42.2
0,2019-12-25 06:15:01,45.2
0,2019-12-25 06:15:02,41.3
0,2019-12-26 06:15:41,43.3
0,2019-12-17 06:15:52,41.3
0,2019-12-30 06:16:02,40.9
0,2019-12-29 06:16:17,39.2
0,2019-12-06 06:16:27,34.5
0,2019-12-06 06:16:36,36.8
0,2019-12-24 06:16:45,39.5
0,2019-12-06 06:16:46,37.6
0,2019-12-06 06:16:46,41.8
0,2019-12-08 06:16:48,41.3
0,2019-12-09 06:16:54,41.8
0,2019-12-04 06:17:03,43.3
0,2019-12-15 06:17:21,47.2
0,2019-12-03 06:17:37,39.4
0,2019-12-04 06:17:43,46.3
0,2019-12-03 06:17:55,42.6
0,2019-12-09 06:18:01,45.8
0,2019-12-20 06:18:14,41.5
0,2019-12-08 06:18:33,38.9
0,2019-12-17 06:18:50,41.0
0,2019-12-19 06:18:50,37.8
0,2019-12-23 06:18:50,39.3
0,2019-12-25 06:19:33,44.8
0,2019-12-26 06:20:22,42.9
0,2019-12-03 06:20:33,40.4
0,2019-12-18 06:21:26,41.7
0,2019-12-09 06:21:38,42.2
0,2019-12-09 06:21:51,39.0
0,2019-12-01 06:21:58,44.6
0,2019-12-16 06:22:39,39.9
0,2019-12-08 06:22:58,39.0
0,2019-12-16 06:23:15,37.1
0,2019-12-10 06:23:35,42.8
0,2019-12-09 06:23:40,38.9
0,2019-12-08 06:23:43,37.2
0,2019-12-13 06:23:59,41.0
0,2019-12-17 06:24:00,37.3
0,2019-12-14 06:24:26,41.9
0,2019-12-10 06:24:29,40.5
0,2019-12-09 06:25:17,40.6
0,2019-12-03 06:26:24,37.0
0,2019-12-18 06:26:34,40.1
0,2019-12-26 06:26:44,46.4
0,2019-12-23 06:26:54,40.7
0,2019-12-27 06:26:54,38.9
0,2019-12-04 06:27:06,40.0
0,2019-12-15 06:27:43,41.2
0,2019-12-22 06:28:05,38.9
0,2019-12-20 06:28:10,37.5
0,2019-12-12 06:28:50,40.8
0,2019-12-23 06:28:50,37.9
0,2019-12-25 06:29:37,38.9
0,2019-12-25 06:29:43,38.2
0,2019-12-04 06:30:08,33.3
0,2019-12-15 06:30:19,40.6
0,2019-12-13 06:30:33,39.3
0,2019-12-20 06:30:51,32.3
0,2019-12-27 06:31:18,34.8
0,2019-12-10 06:31:23,41.9
0,2019-12-02 06:31:32,41.8
0,2019-12-15 06:31:52,34.5
0,2019-12-02 06:31:56,35.8
0,2019-12-09 06:32:17,33.3
0,2019-12-06 06:32:23,41.8
0,2019-12-10 06:32:26,42.3
0,2019-12-30 06:32:32,38.5
0,2019-12-23 06:33:46,38.0
0,2019-12-20 06:34:34,39.4
0,2019-12-29 06:34:39,36.6
0,2019-12-13 06:34:40,36.3
0,2019-12-17 06:34:52,36.9
0,2019-12-24 06:34:55,36.9
0,2019-12-02 06:34:57,35.9
0,2019-12-21 06:35:26,39.4
0,2019-12-11 06:35:34,35.2
0,2019-12-01 06:35:46,42.4
0,2019-12-16 06:35:58,37.7
0,2019-12-09 06:37:23,42.5
0,2019-12-05 06:37:45,33.7
0,2019-12-19 06:37:49,36.5
0,2019-12-31 06:37:59,31.4
0,2019-12-13 06:38:11,37.9
0,2019-12-17 06:40:30,35.4
0,2019-12-18 06:40:37,35.1
0,2019-12-25 06:40:48,40.4
0,2019-12-19 06:40:56,33.9
0,2019-12-01 06:41:02,39.0
0,2019-12-03 06:41:08,36.6
0,2019-12-28 06:41:22,40.2
0,2019-12-16 06:41:57,34.3
0,2019-12-01 06:42:25,35.9
0,2019-12-29 06:42:32,37.0
0,2019-12-17 06:43:43,37.4
0,2019-12-25 06:44:09,36.6
0,2019-12-13 06:44:42,37.2
0,2019-12-04 06:44:48,35.6
0,2019-12-02 06:46:01,35.7
0,2019-12-24 06:46:03,30.3
0,2019-12-05 06:46:20,34.1
0,2019-12-23 06:46:47,39.0
0,2019-12-29 06:46:49,40.3
0,2019-12-03 06:47:16,36.0
0,2019-12-01 06:47:21,34.4
0,2019-12-18 06:48:40,40.4
0,2019-12-02 06:49:05,38.2
0,2019-12-27 06:49:05,39.4
0,2019-12-01 06:49:31,38.6
0,2019-12-16 06:49:45,38.9
0,2019-12-24 06:50:25,37.6
0,2019-12-17 06:50:44,54.2
0,2019-12-13 06:51:27,35.4
0,2019-12-15 06:51:39,35.7
0,2019-12-10 06:52:22,37.1
0,2019-12-16 06:52:54,33.3
0,2019-12-26 06:53:26,38.9
0,2019-12-20 06:53:32,33.8
0,2019-12-04 06:53:54,34.0
0,2019-12-23 06:54:07,34.8
0,2019-12-17 06:54:26,37.1
0,2019-12-03 06:54:40,36.0
0,2019-12-05 06:54:52,34.3
0,2019-12-19 06:55:17,33.6
0,2019-12-11 06:55:32,38.5
0,2019-12-06 06:55:36,36.2
0,2019-12-30 06:55:50,37.2
0,2019-12-18 06:56:10,39.0
0,2019-12-24 06:57:02,37.4
0,2019-12-31 06:57:19,31.4
0,2019-12-30 06:57:49,33.7
0,2019-12-16 06:57:51,34.1
0,2019-12-26 06:57:53,40.4
0,2019-12-11 06:58:32,35.7
0,2019-12-05 06:58:51,39.6
0,2019-12-23 06:59:15,34.4
0,2019-12-23 06:59:33,36.5
0,2019-12-18 06:59:58,33.9
0,2019-12-27 07:00:29,34.0
0,2019-12-20 07:00:52,35.9
0,2019-12-15 07:01:04,35.5
0,2019-12-06 07:01:48,36.0
0,2019-12-09 07:02:04,33.3
0,2019-12-11 07:02:33,39.6
0,2019-12-13 07:02:44,36.5
0,2019-12-03 07:02:57,35.8
0,2019-12-19 07:03:48,36.7
0,2019-12-13 07:04:51,37.5
0,2019-12-31 07:05:16,33.1
0,2019-12-08 07:05:26,36.5
0,2019-12-06 07:05:35,36.9
0,2019-12-26 07:06:34,41.5
0,2019-12-13 07:06:58,31.9
0,2019-12-16 07:07:14,34.1
0,2019-12-15 07:07:25,42.4
0,2019-12-27 07:08:24,33.2
0,2019-12-26 07:10:39,32.8
0,2019-12-02 07:11:01,40.8
0,2019-12-02 07:11:29,36.3
0,2019-12-15 07:12:50,32.6
0,2019-12-19 07:13:00,32.0
0,2019-12-21 07:13:06,48.1
0,2019-12-13 07:13:37,35.6
0,2019-12-11 07:13:57,36.7
0,2019-12-06 07:15:19,32.9
0,2019-12-04 07:15:48,31.5
0,2019-12-04 07:15:57,35.4
0,2019-12-04 07:16:21,30.4
0,2019-12-20 07:17:51,27.5
0,2019-12-05 07:18:31,31.6
0,2019-12-27 07:18:50,33.5
0,2019-12-22 07:19:44,36.7
0,2019-12-15 07:20:08,28.5
0,2019-12-01 07:20:12,30.2
0,2019-12-24 07:20:12,31.2
0,2019-12-20 07:22:02,28.6
0,2019-12-24 07:22:15,33.6
0,2019-12-24 07:22:35,32.8
0,2019-12-13 07:22:56,30.1
0,2019-12-23 07:23:24,37.5
0,2019-12-15 07:23:27,27.6
0,2019-12-29 07:23:43,32.5
0,2019-12-15 07:23:50,31.0
0,2019-12-14 07:23:58,36.9
0,2019-12-12 07:24:01,32.8
0,2019-12-26 07:24:07,29.2
0,2019-12-06 07:24:14,42.7
0,2019-12-22 07:26:01,32.0
0,2019-12-13 07:28:41,29.3
0,2019-12-27 07:28:47,30.1
0,2019-12-18 07:29:31,28.9
0,2019-12-21 07:29:43,40.0
0,2019-12-30 07:30:29,23.1
0,2019-12-06 07:30:33,28.8
0,2019-12-09 07:30:46,23.9
0,2019-12-16 07:30:52,24.6
0,2019-12-20 07:30:54,26.5
0,2019-12-03 07:31:15,23.7
0,2019-12-12 07:31:21,25.5
0,2019-12-05 07:31:30,27.3
0,2019-12-14 07:31:58,30.3
0,2019-12-18 07:32:05,28.4
0,2019-12-12 07:32:36,24.6
0,2019-12-13 07:33:34,24.4
0,2019-12-02 07:33:57,20.6
0,2019-12-17 07:34:04,29.4
0,2019-12-24 07:34:04,29.2
0,2019-12-13 07:34:05,26.4
0,2019-12-25 07:34:11,34.0
0,2019-12-16 07:34:29,21.9
0,2019-12-11 07:35:05,25.7
0,2019-12-19 07:35:20,27.3
0,2019-12-08 07:35:27,31.4
0,2019-12-13 07:35:41,36.4
0,2019-12-10 07:36:00,25.5
0,2019-12-16 07:36:10,29.1
0,2019-12-28 07:36:28,37.6
0,2019-12-06 07:36:42,31.8
0,2019-12-27 07:36:45,26.4
0,2019-12-26 07:36:55,37.2
0,2019-12-05 07:37:22,23.9
0,2019-12-31 07:37:24,23.1
0,2019-12-23 07:37:46,34.1
0,2019-12-19 07:38:25,29.3
0,2019-12-03 07:38:43,25.7
0,2019-12-24 07:39:38,28.5
0,2019-12-11 07:40:35,24.0
0,2019-12-16 07:41:27,28.8
0,2019-12-29 07:41:28,28.2
0,2019-12-08 07:42:02,24.1
0,2019-12-09 07:42:10,30.2
0,2019-12-12 07:42:14,25.7
0,2019-12-20 07:43:17,25.0
0,2019-12-26 07:43:52,25.2
0,2019-12-04 07:44:58,26.3
0,2019-12-08 07:45:08,27.9
0,2019-12-31 07:45:09,19.9
0,2019-12-19 07:45:28,24.9
0,2019-12-09 07:45:39,25.5
0,2019-12-30 07:45:47,22.5
0,2019-12-02 07:45:54,26.3
0,2019-12-01 07:45:59,32.7
0,2019-12-06 07:46:18,30.2
0,2019-12-18 07:46:58,24.1
0,2019-12-11 07:47:06,28.8
0,2019-12-11 07:47:42,26.5
0,2019-12-22 07:48:09,28.1
0,2019-12-09 07:49:19,25.7
0,2019-12-27 07:50:03,24.7
0,2019-12-23 07:50:05,28.8
0,2019-12-06 07:50:50,26.5
0,2019-12-28 07:51:26,24.6
0,2019-12-22 07:52:08,20.2
0,2019-12-30 07:52:53,26.9
0,2019-12-30 07:53:25,28.0
0,2019-12-29 07:53:42,28.1
0,2019-12-29 07:54:22,27.7
0,2019-12-04 07:54:38,28.5
0,2019-12-17 07:54:48,30.8
0,2019-12-27 07:55:18,24.1
0,2019-12-23 07:55:27,23.4
0,2019-12-03 07:55:40,28.2
0,2019-12-19 07:55:55,27.2
0,2019-12-15 07:56:04,22.6
0,2019-12-10 07:56:11,24.6
0,2019-12-06 07:56:27,27.8
0,2019-12-02 07:56:53,23.2
0,2019-12-31 07:57:33,22.1
0,2019-12-23 07:58:30,35.8
0,2019-12-30 08:00:26,23.5
0,2019-12-25 08:01:25,32.0
0,2019-12-12 08:01:35,29.1
0,2019-12-18 08:02:56,28.7
0,2019-12-10 08:03:37,26.2
0,2019-12-31 08:04:19,24.9
0,2019-12-25 08:04:25,29.3
0,2019-12-15 08:05:30,22.7
0,2019-12-16 08:05:44,26.1
0,2019-12-02 08:06:13,26.3
0,2019-12-01 08:06:23,29.0
0,2019-12-30 08:06:46,26.6
0,2019-12-26 08:07:28,25.1
0,2019-12-23 08:08:51,23.2
0,2019-12-17 08:09:20,21.4
0,2019-12-31 08:09:37,25.4
0,2019-12-15 08:11:42,30.1
0,2019-12-01 08:12:18,28.3
0,2019-12-11 08:13:30,26.3
0,2019-12-17 08:13:34,27.1
0,2019-12-11 08:13:45,29.1
0,2019-12-07 08:13:51,30.4
0,2019-12-24 08:14:05,30.7
0,2019-12-17 08:14:57,23.1
0,2019-12-17 08:14:58,31.8
0,2019-12-16 08:17:47,17.3
0,2019-12-30 08:17:48,21.3
0,2019-12-24 08:18:11,18.3
0,2019-12-27 08:19:08,22.6
0,2019-12-27 08:19:15,20.8
0,2019-12-05 08:19:46,21.7
0,2019-12-14 08:19:55,23.5
0,2019-12-29 08:20:11,22.6
0,2019-12-02 08:20:15,19.9
0,2019-12-22 08:20:20,19.8
0,2019-12-27 08:20:37,23.5
0,2019-12-22 08:20:39,22.3
0,2019-12-07 08:21:35,26.4
0,2019-12-12 08:21:47,23.8
0,2019-12-06 08:22:00,19.2
0,2019-12-24 08:22:26,20.6
0,2019-12-01 08:23:10,23.7
0,2019-12-05 08:24:02,18.1
0,2019-12-11 08:24:05,20.2
0,2019-12-03 08:24:26,17.9
0,2019-12-22 08:24:51,20.7
0,2019-12-29 08:25:42,23.8
0,2019-12-03 08:26:14,17.4
0,2019-12-12 08:27:31,17.4
0,2019-12-01 08:28:17,21.5
0,2019-12-20 08:28:29,20.6
0,2019-12-24 08:29:10,18.3
0,2019-12-31 08:29:35,17.6
0,2019-12-03 08:29:44,24.6
0,2019-12-31 08:29:56,22.8
0,2019-12-30 08:30:33,18.3
0,2019-12-06 08:31:21,17.0
0,2019-12-08 08:31:28,23.6
0,2019-12-12 08:31:31,19.6
0,2019-12-04 08:31:34,18.1
0,2019-12-11 08:31:45,17.3
0,2019-12-08 08:32:20,19.9
0,2019-12-14 08:32:42,19.3
0,2019-12-25 08:33:04,21.4
0,2019-12-20 08:33:18,23.1
0,2019-12-19 08:33:56,20.5
0,2019-12-21 08:34:16,23.9
0,2019-12-26 08:35:32,23.6
0,2019-12-01 08:37:30,17.3
0,2019-12-15 08:37:32,20.5
0,2019-12-25 08:38:13,23.9
0,2019-12-01 08:38:51,18.7
0,2019-12-11 08:40:02,18.8
0,2019-12-05 08:40:09,23.3
0,2019-12-15 08:40:35,23.7
0,2019-12-03 08:40:36,18.7
0,2019-12-12 08:40:38,19.8
0,2019-12-08 08:41:19,18.2
0,2019-12-22 08:42:30,17.9
0,2019-12-27 08:42:40,22.4
0,2019-12-08 08:42:41,21.6
0,2019-12-02 08:43:37,18.2
0,2019-12-18 08:44:27,18.5
0,2019-12-10 08:44:31,19.1
0,2019-12-31 08:44:56,22.3
0,2019-12-02 08:45:27,23.5
0,2019-12-15 08:46:42,23.1
0,2019-12-02 08:46:47,18.9
0,2019-12-20 08:47:40,20.0
0,2019-12-03 08:48:15,21.3
0,2019-12-22 08:50:09,18.1
0,2019-12-23 08:50:11,21.3
0,2019-12-03 08:51:03,17.8
0,2019-12-24 08:51:07,23.3
0,2019-12-16 08:51:48,24.4
0,2019-12-16 08:52:17,19.2
0,2019-12-12 08:53:32,19.1
0,2019-12-22 08:53:41,17.6
0,2019-12-31 08:54:13,23.7
0,2019-12-08 08:54:20,18.2
0,2019-12-25 08:54:33,23.6
0,2019-12-11 08:54:59,18.8
0,2019-12-29 08:55:00,22.2
0,2019-12-19 08:55:38,17.2
0,2019-12-20 08:56:14,22.3
0,2019-12-31 08:57:24,22.7
0,2019-12-02 08:57:37,22.1
0,2019-12-12 08:58:21,21.6
0,2019-12-10 08:58:47,18.6
0,2019-12-19 08:58:59,17.4
0,2019-12-29 08:59:15,22.8
0,2019-12-31 09:00:13,20.2
0,2019-12-13 09:00:37,18.8
0,2019-12-24 09:00:39,20.9
0,2019-12-26 09:00:39,21.1
0,2019-12-11 09:01:32,20.4
0,2019-12-05 09:01:44,23.9
0,2019-12-27 09:02:07,19.4
0,2019-12-10 09:04:15,18.4
0,2019-12-25 09:04:39,19.4
0,2019-12-23 09:05:34,21.2
0,2019-12-25 09:06:21,20.7
0,2019-12-04 09:06:43,22.7
0,2019-12-25 09:07:02,25.3
0,2019-12-27 09:07:26,23.3
0,2019-12-17 09:09:35,23.7
0,2019-12-27 09:09:40,22.6
0,2019-12-16 09:09:59,18.4
0,2019-12-06 09:10:21,18.4
0,2019-12-09 09:10:45,22.0
0,2019-12-28 09:11:00,26.8
0,2019-12-13 09:11:06,21.1
0,2019-12-16 09:11:18,23.3
0,2019-12-25 09:12:25,20.5
0,2019-12-15 09:12:29,21.0
0,2019-12-25 09:12:51,20.1
0,2019-12-09 09:13:54,23.6
0,2019-12-25 09:15:40,23.6
0,2019-12-24 09:15:46,18.1
0,2019-12-08 09:16:38,17.7
0,2019-12-20 09:18:27,23.1
0,2019-12-26 09:19:10,21.9
0,2019-12-16 09:19:21,24.7
0,2019-12-02 09:19:59,17.7
0,2019-12-04 09:20:17,23.6
0,2019-12-23 09:20:22,23.7
0,2019-12-05 09:20:38,18.9
0,2019-12-05 09:20:54,23.9
0,2019-12-09 09:21:05,19.5
0,2019-12-06 09:21:25,22.7
0,2019-12-03 09:23:18,21.5
0,2019-12-17 09:23:19,23.2
0,2019-12-16 09:24:26,18.5
0,2019-12-30 09:24:49,21.2
0,2019-12-19 09:25:12,20.4
0,2019-12-29 09:25:13,23.5
0,2019-12-30 09:25:17,20.6
0,2019-12-23 09:25:27,23.9
0,2019-12-13 09:26:36,21.0
0,2019-12-05 09:26:53,23.3
0,2019-12-01 09:27:17,18.1
0,2019-12-18 09:27:17,18.8
0,2019-12-19 09:28:14,19.8
0,2019-12-30 09:28:47,23.8
0,2019-12-17 09:29:27,22.3
0,2019-12-29 09:29:40,18.5
