road_segment,datetime,average_speed
7,2019-12-26 07:56:46,21.3
7,2019-12-02 07:57:17,19.2
7,2019-12-15 07:58:38,18.0
7,2019-12-15 07:58:55,26.2
7,2019-12-18 07:59:54,19.5
7,2019-12-17 08:00:04,21.2
7,2019-12-27 08:02:55,19.8
7,2019-12-10 08:04:27,20.4
7,2019-12-23 08:12:57,19.3
7,2019-12-15 08:14:52,21.8
7,2019-12-06 08:15:03,12.2
7,2019-12-19 08:16:28,16.4
7,2019-12-30 08:18:07,10.4
7,2019-12-07 08:21:34,11.9
7,2019-12-04 08:21:37,14.3
7,2019-12-09 08:21:49,14.6
7,2019-12-23 08:27:02,10.3
7,2019-12-30 08:27:38,14.7
7,2019-12-20 08:28:00,17.6
7,2019-12-18 08:28:04,11.6
7,2019-12-11 08:29:01,16.2
7,2019-12-11 08:29:38,10.1
7,2019-12-10 08:30:45,13.5
7,2019-12-25 08:32:05,10.9
7,2019-12-13 08:33:11,11.0
7,2019-12-17 08:34:41,12.2
7,2019-12-11 08:35:12,11.8
7,2019-12-22 08:37:30,19.6
7,2019-12-23 08:39:50,12.6
7,2019-12-28 08:41:20,13.6
7,2019-12-12 08:42:57,22.8
7,2019-12-18 08:45:46,13.4
7,2019-12-31 08:49:21,13.7
7,2019-12-03 08:49:30,8.9
7,2019-12-09 08:52:51,20.7
7,2019-12-24 08:56:09,11.8
7,2019-12-25 08:58:58,11.4
7,2019-12-12 08:59:48,11.7
7,2019-12-09 09:01:31,22.0
7,2019-12-22 09:01:52,13.4
7,2019-12-03 09:02:38,15.6
7,2019-12-13 09:05:44,10.0
7,2019-12-04 09:06:22,13.3
7,2019-12-31 09:08:19,9.8
7,2019-12-11 09:10:52,12.1
7,2019-12-11 09:13:56,9.9
7,2019-12-03 09:16:12,14.4
7,2019-12-18 09:19:18,12.6
7,2019-12-30 09:35:43,14.7
7,2019-12-09 09:46:08,18.6
7,2019-12-15 09:48:44,10.3
7,2019-12-18 09:49:07,13.7
7,2019-12-24 09:50:48,14.0
7,2019-12-19 09:51:18,8.9
7,2019-12-23 09:52:24,13.0
7,2019-12-31 09:52:33,13.7
7,2019-12-27 09:52:46,8.2
7,2019-12-17 09:54:09,9.9
7,2019-12-01 09:56:15,7.1
7,2019-12-13 09:56:17,9.8
7,2019-12-20 09:57:18,11.2
7,2019-12-17 09:57:25,10.1
7,2019-12-06 09:57:51,8.9
7,2019-12-24 09:57:59,11.2
7,2019-12-11 09:58:45,15.1
7,2019-12-30 10:00:36,10.3
7,2019-12-19 10:00:39,12.0
7,2019-12-23 10:01:54,9.5
7,2019-12-22 10:02:15,7.7
7,2019-12-18 10:03:05,10.0
7,2019-12-06 10:03:07,10.7
7,2019-12-09 10:03:13,13.9
7,2019-12-29 10:04:06,9.0
7,2019-12-01 10:04:36,9.0
7,2019-12-27 10:05:05,13.1
7,2019-12-16 10:06:28,9.9
7,2019-12-04 10:06:40,7.6
7,2019-12-27 10:06:53,14.2
7,2019-12-25 10:07:45,11.2
7,2019-12-27 10:08:52,7.4
7,2019-12-11 10:08:55,8.8
7,2019-12-13 10:10:25,10.4
7,2019-12-02 10:10:38,11.0
7,2019-12-08 10:11:10,10.4
7,2019-12-19 10:12:46,11.1
7,2019-12-27 10:16:14,13.0
7,2019-12-05 10:22:32,11.1
7,2019-12-26 10:23:22,11.9
7,2019-12-18 10:27:14,11.4
7,2019-12-08 10:29:36,11.2
7,2019-12-29 10:33:59,11.5
7,2019-12-24 10:34:14,12.5
7,2019-12-01 10:39:36,9.7
7,2019-12-18 10:41:04,16.0
7,2019-12-27 10:43:25,11.9
7,2019-12-10 10:44:12,17.2
7,2019-12-06 10:54:44,9.9
7,2019-12-20 10:58:11,12.0
7,2019-12-27 10:59:58,19.4
7,2019-12-23 11:01:54,9.2
7,2019-12-16 11:01:56,15.2
7,2019-12-29 11:02:30,13.7
7,2019-12-26 11:05:00,14.3
7,2019-12-26 11:06:22,17.4
7,2019-12-15 11:06:52,7.7
7,2019-12-30 11:09:24,12.9
7,2019-12-25 11:10:00,17.0
7,2019-12-01 11:10:01,7.5
7,2019-12-26 11:11:53,11.8
7,2019-12-11 11:11:56,8.1
7,2019-12-01 11:12:17,14.7
7,2019-12-17 11:13:23,9.6
7,2019-12-20 11:13:29,12.1
7,2019-12-04 11:14:15,12.0
7,2019-12-26 11:15:14,11.1
7,2019-12-29 11:15:57,9.4
7,2019-12-31 11:16:45,10.1
7,2019-12-24 11:18:51,9.3
7,2019-12-18 11:19:47,16.6
7,2019-12-05 11:21:26,8.3
7,2019-12-06 11:22:15,13.4
7,2019-12-26 11:23:10,12.7
7,2019-12-12 11:24:25,16.4
7,2019-12-19 11:25:34,20.3
7,2019-12-11 11:26:28,19.6
7,2019-12-31 11:30:16,20.1
7,2019-12-02 11:30:26,14.1
7,2019-12-23 11:30:34,13.8
7,2019-12-08 11:30:59,20.4
7,2019-12-27 11:32:15,16.8
7,2019-12-01 11:32:40,18.1
7,2019-12-31 11:33:47,13.8
7,2019-12-09 11:34:38,15.7
7,2019-12-30 11:38:22,13.8
7,2019-12-05 11:40:30,15.8
7,2019-12-13 11:42:23,15.9
7,2019-12-16 11:43:06,16.8
7,2019-12-19 11:44:32,13.4
7,2019-12-23 11:44:43,11.2
7,2019-12-27 11:45:20,20.8
7,2019-12-24 11:50:03,14.2
7,2019-12-22 11:50:21,17.4
7,2019-12-02 11:53:17,15.2
7,2019-12-05 11:55:28,17.1
7,2019-12-29 11:56:23,11.0
7,2019-12-13 11:56:29,8.2
7,2019-12-30 11:56:55,13.0
7,2019-12-05 11:56:57,16.3
7,2019-12-31 11:58:58,13.7
7,2019-12-24 12:00:29,18.3
7,2019-12-31 12:07:13,17.4
7,2019-12-11 12:10:33,10.2
7,2019-12-04 12:12:07,9.5
7,2019-12-09 12:12:32,15.7
7,2019-12-25 12:14:11,22.4
7,2019-12-08 12:16:50,18.1
7,2019-12-26 12:18:15,18.7
7,2019-12-26 12:20:14,9.8
7,2019-12-05 12:22:59,18.9
7,2019-12-17 12:23:23,19.8
7,2019-12-24 12:24:54,18.6
7,2019-12-19 12:25:03,17.4
7,2019-12-30 12:25:49,12.5
7,2019-12-30 12:27:05,17.3
7,2019-12-10 12:30:32,27.3
7,2019-12-24 12:31:51,28.4
7,2019-12-12 12:32:09,25.6
7,2019-12-18 12:32:57,27.5
7,2019-12-08 12:34:39,25.7
7,2019-12-08 12:38:44,15.9
7,2019-12-04 12:40:53,21.9
7,2019-12-19 12:44:08,13.4
7,2019-12-22 12:45:02,24.5
7,2019-12-09 12:45:40,22.3
7,2019-12-16 12:48:53,17.3
7,2019-12-16 12:49:55,22.3
7,2019-12-08 12:55:05,25.0
7,2019-12-24 12:56:24,16.2
7,2019-12-10 12:57:48,16.6
7,2019-12-15 12:58:08,25.8
7,2019-12-03 13:00:54,16.2
7,2019-12-11 13:07:25,14.2
7,2019-12-03 13:07:55,24.1
7,2019-12-12 13:13:31,16.5
7,2019-12-09 13:19:32,20.7
7,2019-12-18 13:19:43,16.3
7,2019-12-26 13:23:15,26.7
7,2019-12-04 13:26:44,13.7
7,2019-12-09 13:30:39,18.3
7,2019-12-22 13:40:02,21.8
7,2019-12-13 13:41:24,19.1
7,2019-12-18 13:44:39,24.7
7,2019-12-29 13:47:41,17.9
7,2019-12-24 14:04:51,23.5
7,2019-12-30 14:06:48,23.0
7,2019-12-13 14:23:25,26.0
7,2019-12-09 14:43:25,22.1
7,2019-12-07 15:02:59,13.9
7,2019-12-20 16:01:27,14.6
